timestamp,sensor_id,sensor_type,location,value,unit,battery_level,signal_strength,device_status,alert_triggered,maintenance_due
2025-08-10T01:45:07.887690Z,SENSOR_4502,temperature,Data_Center,22.21,°C,10.6,-64,maintenance,False,False
2025-09-17T11:31:04.887690Z,SENSOR_7835,light,Warehouse_A,680.76,lux,23.0,-69,online,False,True
2025-09-21T11:59:20.887690Z,SENSOR_1088,light,Warehouse_B,884.82,lux,30.3,-38,offline,False,False
2025-07-10T02:10:34.887690Z,SENSOR_8932,temperature,Office_Building,22.44,°C,15.6,-67,offline,False,False
2025-07-17T16:03:08.887690Z,SENSOR_7781,humidity,Warehouse_A,36.89,%,49.8,-64,maintenance,False,False
2025-08-08T04:03:00.887690Z,SENSOR_8264,humidity,Warehouse_A,45.28,%,57.2,-43,offline,False,False
2025-07-21T14:08:38.887690Z,SENSOR_2657,motion,Office_Building,0.0,detected,68.7,-74,online,False,False
2025-08-15T15:37:25.887690Z,SENSOR_9061,pressure,Data_Center,1027.41,hPa,75.8,-88,offline,False,False
2025-07-15T14:29:17.887690Z,SENSOR_5231,pressure,Warehouse_B,997.91,hPa,41.6,-50,offline,False,False
2025-07-02T19:59:24.887690Z,SENSOR_5061,light,Factory_Floor_1,33.22,lux,96.4,-71,online,False,False
2025-09-12T17:26:34.887690Z,SENSOR_9766,light,Warehouse_B,412.3,lux,31.7,-58,maintenance,False,False
2025-07-25T00:16:39.887690Z,SENSOR_3951,pressure,Warehouse_A,1001.92,hPa,20.8,-90,online,False,False
2025-07-20T23:45:57.887690Z,SENSOR_2474,pressure,Factory_Floor_2,999.43,hPa,24.8,-90,offline,False,False
2025-08-15T09:21:27.887690Z,SENSOR_2453,motion,Factory_Floor_2,1.0,detected,74.6,-85,offline,False,False
2025-07-31T00:35:33.887690Z,SENSOR_8872,motion,Data_Center,1.0,detected,69.9,-30,maintenance,False,False
2025-09-14T08:51:50.887690Z,SENSOR_3179,temperature,Office_Building,33.7,°C,23.7,-53,offline,False,False
2025-07-17T21:19:01.887690Z,SENSOR_4342,motion,Warehouse_A,1.0,detected,97.7,-82,offline,True,False
2025-06-28T20:32:35.887690Z,SENSOR_3727,pressure,Office_Building,1019.07,hPa,20.8,-59,maintenance,False,False
2025-09-19T15:55:38.887690Z,SENSOR_2092,light,Warehouse_B,632.95,lux,18.6,-58,maintenance,True,False
2025-07-12T00:21:14.887690Z,SENSOR_4581,motion,Factory_Floor_2,1.0,detected,59.9,-81,online,False,False
2025-06-26T13:39:15.887690Z,SENSOR_4376,temperature,Warehouse_A,27.13,°C,56.3,-46,offline,False,False
2025-09-15T08:03:20.887690Z,SENSOR_2335,humidity,Warehouse_A,36.81,%,49.9,-30,maintenance,False,False
2025-09-14T22:26:28.887690Z,SENSOR_1298,air_quality,Data_Center,68.17,AQI,39.5,-33,offline,False,False
2025-07-02T02:53:54.887690Z,SENSOR_9917,pressure,Data_Center,1013.78,hPa,98.4,-78,online,False,False
2025-07-10T16:07:40.887690Z,SENSOR_9014,air_quality,Factory_Floor_2,159.93,AQI,71.6,-88,offline,False,False
2025-08-15T00:35:02.887690Z,SENSOR_5384,air_quality,Warehouse_A,192.09,AQI,94.5,-45,maintenance,False,False
2025-07-04T23:20:19.887690Z,SENSOR_3320,pressure,Data_Center,1019.28,hPa,95.9,-86,online,False,False
2025-08-18T19:31:23.887690Z,SENSOR_5662,humidity,Factory_Floor_2,72.97,%,23.8,-82,offline,False,False
2025-08-29T20:25:54.887690Z,SENSOR_4024,air_quality,Office_Building,279.16,AQI,53.4,-65,maintenance,False,False
2025-07-24T06:40:41.887690Z,SENSOR_5629,air_quality,Warehouse_B,159.95,AQI,19.7,-43,offline,False,False
2025-08-28T18:53:58.887690Z,SENSOR_1591,humidity,Office_Building,87.52,%,97.6,-75,offline,False,False
2025-09-08T00:47:47.887690Z,SENSOR_5749,light,Office_Building,582.99,lux,89.2,-49,online,False,False
2025-09-17T21:01:46.887690Z,SENSOR_8821,air_quality,Data_Center,77.74,AQI,35.8,-65,online,False,False
2025-06-26T12:53:18.887690Z,SENSOR_7776,temperature,Data_Center,22.81,°C,34.1,-57,online,False,False
2025-07-16T21:02:51.887690Z,SENSOR_9765,light,Warehouse_A,113.99,lux,88.7,-64,maintenance,False,False
2025-09-16T23:45:24.887690Z,SENSOR_8826,temperature,Warehouse_B,18.84,°C,61.3,-77,maintenance,False,False
2025-09-15T20:56:19.887690Z,SENSOR_7843,air_quality,Factory_Floor_2,120.25,AQI,63.1,-67,offline,False,False
2025-09-20T13:15:28.887690Z,SENSOR_2711,temperature,Factory_Floor_2,19.99,°C,52.3,-86,offline,False,False
2025-07-02T08:55:03.887690Z,SENSOR_4038,humidity,Data_Center,63.31,%,90.6,-87,online,False,False
2025-07-19T15:45:42.887690Z,SENSOR_5364,air_quality,Factory_Floor_2,185.74,AQI,70.2,-43,online,False,False
2025-09-14T08:32:28.887690Z,SENSOR_9930,pressure,Factory_Floor_1,1026.6,hPa,55.6,-87,online,False,False
2025-08-21T03:29:23.887690Z,SENSOR_4113,air_quality,Data_Center,82.3,AQI,35.6,-47,offline,True,False
2025-08-13T06:26:17.887690Z,SENSOR_9076,humidity,Data_Center,85.83,%,49.1,-67,online,False,False
2025-07-16T17:18:02.887690Z,SENSOR_4984,motion,Data_Center,1.0,detected,97.2,-80,maintenance,False,False
2025-07-19T14:25:24.887690Z,SENSOR_3985,air_quality,Factory_Floor_1,165.21,AQI,21.6,-59,offline,False,False
2025-08-14T22:29:39.887690Z,SENSOR_9878,air_quality,Factory_Floor_2,165.58,AQI,75.0,-69,online,False,False
2025-08-21T00:47:55.887690Z,SENSOR_4903,light,Warehouse_B,191.25,lux,68.2,-30,online,False,False
2025-07-25T03:09:32.887690Z,SENSOR_9071,light,Office_Building,49.88,lux,22.0,-33,maintenance,False,False
2025-07-17T20:13:15.887690Z,SENSOR_4800,temperature,Warehouse_A,31.78,°C,80.4,-88,online,False,False
2025-09-11T20:50:15.887690Z,SENSOR_1034,air_quality,Office_Building,257.05,AQI,14.3,-42,maintenance,False,False
2025-06-29T07:53:57.887690Z,SENSOR_2041,light,Data_Center,189.03,lux,81.1,-82,offline,False,False
2025-07-03T22:54:44.887690Z,SENSOR_9911,temperature,Warehouse_A,32.68,°C,39.3,-52,online,False,False
2025-09-05T15:49:06.887690Z,SENSOR_7759,air_quality,Office_Building,71.23,AQI,17.4,-53,online,False,False
2025-09-06T04:48:39.887690Z,SENSOR_9251,temperature,Factory_Floor_2,23.54,°C,54.7,-53,maintenance,False,False
2025-06-27T05:54:14.887690Z,SENSOR_6290,temperature,Warehouse_B,21.05,°C,20.2,-75,online,False,False
2025-07-15T20:48:24.887690Z,SENSOR_2198,pressure,Factory_Floor_1,1010.68,hPa,58.5,-75,maintenance,False,False
2025-08-22T00:05:44.887690Z,SENSOR_4263,temperature,Data_Center,22.92,°C,23.4,-76,maintenance,False,False
2025-08-23T05:50:10.887690Z,SENSOR_6734,pressure,Factory_Floor_2,1012.37,hPa,29.9,-77,offline,False,False
2025-08-03T01:25:35.887690Z,SENSOR_5792,pressure,Office_Building,1002.76,hPa,82.7,-44,online,False,False
2025-09-18T03:08:53.887690Z,SENSOR_1231,motion,Warehouse_A,0.0,detected,11.8,-46,offline,False,False
2025-07-02T00:09:01.887690Z,SENSOR_5128,light,Data_Center,254.9,lux,73.7,-30,maintenance,False,False
2025-07-27T09:57:12.887690Z,SENSOR_6839,light,Factory_Floor_1,370.63,lux,38.7,-55,maintenance,False,False
2025-09-16T08:38:46.887690Z,SENSOR_1173,pressure,Warehouse_A,1023.09,hPa,37.6,-69,offline,False,False
2025-09-19T21:22:39.887690Z,SENSOR_3781,humidity,Factory_Floor_2,84.3,%,47.4,-67,online,False,False
2025-08-19T18:41:43.887690Z,SENSOR_3203,humidity,Factory_Floor_2,75.41,%,81.7,-33,maintenance,False,False
2025-08-30T16:52:22.887690Z,SENSOR_5705,humidity,Office_Building,87.12,%,81.3,-65,offline,False,False
2025-08-31T10:11:00.887690Z,SENSOR_6656,humidity,Warehouse_A,80.86,%,15.9,-38,online,False,False
2025-07-13T00:08:12.887690Z,SENSOR_6740,motion,Warehouse_A,1.0,detected,34.3,-49,maintenance,False,False
2025-08-23T08:59:57.887690Z,SENSOR_5527,humidity,Warehouse_A,47.52,%,93.4,-42,maintenance,False,False
2025-07-23T06:34:53.887690Z,SENSOR_5994,humidity,Warehouse_B,62.08,%,13.7,-43,maintenance,False,False
2025-07-09T23:54:02.887690Z,SENSOR_8903,motion,Data_Center,1.0,detected,83.9,-60,maintenance,False,False
2025-07-20T23:06:11.887690Z,SENSOR_2905,light,Factory_Floor_2,119.02,lux,58.5,-73,maintenance,False,False
2025-08-07T06:50:52.887690Z,SENSOR_5583,humidity,Factory_Floor_1,73.29,%,90.5,-79,offline,False,False
2025-08-21T01:25:08.887690Z,SENSOR_6464,motion,Factory_Floor_1,1.0,detected,43.4,-43,offline,False,False
2025-07-08T05:34:51.887690Z,SENSOR_6030,pressure,Warehouse_B,1022.8,hPa,99.0,-74,online,False,False
2025-08-05T16:07:55.887690Z,SENSOR_2309,light,Warehouse_B,232.23,lux,57.6,-41,maintenance,False,False
2025-08-27T01:43:12.887690Z,SENSOR_9293,humidity,Factory_Floor_1,32.89,%,34.4,-37,online,False,False
2025-07-03T12:02:55.887690Z,SENSOR_9380,humidity,Warehouse_B,60.94,%,57.8,-43,online,False,False
2025-08-15T18:20:00.887690Z,SENSOR_3709,light,Factory_Floor_2,0.93,lux,49.1,-65,maintenance,False,False
2025-08-02T09:50:20.887690Z,SENSOR_1096,motion,Data_Center,1.0,detected,71.4,-75,maintenance,False,False
2025-07-08T23:36:19.887690Z,SENSOR_9006,temperature,Office_Building,29.96,°C,48.9,-84,online,True,False
2025-08-02T05:22:27.887690Z,SENSOR_5427,air_quality,Data_Center,133.93,AQI,68.4,-61,online,False,False
2025-07-16T06:54:45.887690Z,SENSOR_5380,pressure,Factory_Floor_1,1012.51,hPa,27.3,-50,maintenance,False,False
2025-06-28T12:08:19.887690Z,SENSOR_2604,temperature,Warehouse_B,33.51,°C,22.8,-59,offline,False,False
2025-07-09T18:00:43.887690Z,SENSOR_7136,temperature,Office_Building,22.6,°C,31.5,-52,online,False,False
2025-09-22T15:11:54.887690Z,SENSOR_3365,pressure,Warehouse_A,1006.32,hPa,18.7,-77,online,False,False
2025-07-05T22:09:03.887690Z,SENSOR_9014,light,Warehouse_B,461.8,lux,38.5,-77,online,False,False
2025-08-11T23:56:41.887690Z,SENSOR_3298,humidity,Office_Building,60.57,%,48.6,-85,maintenance,False,False
2025-08-26T04:20:55.887690Z,SENSOR_1561,pressure,Office_Building,1021.99,hPa,95.0,-56,offline,False,False
2025-08-09T18:14:57.887690Z,SENSOR_2463,temperature,Data_Center,28.57,°C,96.6,-79,maintenance,False,False
2025-08-10T21:25:03.887690Z,SENSOR_1998,temperature,Warehouse_A,26.32,°C,33.5,-30,maintenance,False,False
2025-06-28T22:19:13.887690Z,SENSOR_3254,air_quality,Office_Building,188.55,AQI,84.2,-53,offline,False,False
2025-07-15T04:28:16.887690Z,SENSOR_3715,light,Warehouse_B,324.43,lux,77.4,-52,online,False,True
2025-08-07T12:08:05.887690Z,SENSOR_8491,motion,Warehouse_A,1.0,detected,79.1,-54,offline,False,False
2025-09-19T11:46:20.887690Z,SENSOR_7935,pressure,Office_Building,992.28,hPa,25.7,-82,maintenance,False,False
2025-08-10T12:18:06.887690Z,SENSOR_2824,air_quality,Warehouse_A,289.77,AQI,81.5,-50,maintenance,False,False
2025-09-21T20:30:58.887690Z,SENSOR_9491,pressure,Warehouse_A,1002.78,hPa,39.9,-71,offline,False,False
2025-07-02T23:17:18.887690Z,SENSOR_4907,pressure,Warehouse_A,1021.27,hPa,25.0,-62,offline,False,False
2025-08-06T03:22:46.887690Z,SENSOR_8345,temperature,Warehouse_B,34.54,°C,35.2,-74,offline,False,False
2025-07-15T04:00:41.887690Z,SENSOR_2851,pressure,Warehouse_B,1019.03,hPa,90.0,-57,offline,False,False
2025-08-29T21:30:05.887690Z,SENSOR_3564,light,Data_Center,922.74,lux,16.8,-71,online,False,False
2025-07-30T15:04:43.887690Z,SENSOR_1574,pressure,Warehouse_A,1006.03,hPa,96.0,-74,online,False,False
2025-08-27T20:21:22.887690Z,SENSOR_7252,humidity,Warehouse_B,81.71,%,86.3,-71,offline,False,False
2025-09-11T17:41:48.887690Z,SENSOR_7256,temperature,Factory_Floor_2,32.23,°C,44.8,-59,offline,False,False
2025-07-16T20:31:16.887690Z,SENSOR_9462,humidity,Warehouse_B,71.03,%,78.3,-74,online,False,False
2025-09-14T20:07:17.887690Z,SENSOR_7644,motion,Warehouse_A,1.0,detected,74.9,-38,maintenance,False,False
2025-08-08T10:23:58.887690Z,SENSOR_9454,air_quality,Warehouse_B,101.34,AQI,58.3,-67,online,False,False
2025-09-17T12:14:45.887690Z,SENSOR_3567,temperature,Office_Building,26.79,°C,86.8,-63,offline,True,False
2025-08-04T22:19:18.887690Z,SENSOR_3234,light,Factory_Floor_2,780.52,lux,27.2,-67,online,False,False
2025-07-24T05:36:28.887690Z,SENSOR_7214,air_quality,Data_Center,192.32,AQI,50.1,-85,maintenance,True,False
2025-08-05T13:21:18.887690Z,SENSOR_8086,humidity,Factory_Floor_1,61.48,%,73.0,-85,offline,False,False
2025-07-27T18:14:42.887690Z,SENSOR_4842,light,Data_Center,904.56,lux,37.3,-72,maintenance,False,False
2025-07-02T09:09:15.887690Z,SENSOR_1695,pressure,Office_Building,1010.87,hPa,15.1,-34,offline,False,False
2025-07-02T20:14:24.887690Z,SENSOR_8765,motion,Office_Building,1.0,detected,32.3,-56,online,False,False
2025-07-19T23:30:56.887690Z,SENSOR_9703,pressure,Warehouse_B,1009.77,hPa,41.9,-68,online,False,True
2025-08-05T13:43:46.887690Z,SENSOR_2890,air_quality,Data_Center,115.99,AQI,62.7,-38,maintenance,False,False
2025-09-17T16:02:19.887690Z,SENSOR_2378,humidity,Factory_Floor_2,31.46,%,80.5,-88,offline,False,False
2025-09-11T09:14:27.887690Z,SENSOR_4346,light,Data_Center,811.79,lux,14.6,-32,maintenance,False,False
2025-07-20T10:10:46.887690Z,SENSOR_8248,light,Factory_Floor_1,903.07,lux,20.9,-47,offline,False,False
2025-08-18T18:28:08.887690Z,SENSOR_1327,pressure,Office_Building,997.61,hPa,58.0,-35,online,False,False
2025-07-18T11:40:18.887690Z,SENSOR_7852,pressure,Factory_Floor_2,1014.62,hPa,99.2,-73,offline,False,False
2025-07-17T21:21:22.887690Z,SENSOR_5414,humidity,Factory_Floor_1,38.02,%,14.3,-76,online,False,False
2025-08-19T19:32:40.887690Z,SENSOR_8441,humidity,Warehouse_B,34.8,%,44.3,-87,offline,False,False
2025-07-17T09:25:21.887690Z,SENSOR_4574,temperature,Factory_Floor_1,26.03,°C,40.7,-59,offline,False,False
2025-07-26T18:27:37.887690Z,SENSOR_9683,light,Factory_Floor_1,418.78,lux,48.0,-68,maintenance,False,False
2025-08-26T00:41:45.887690Z,SENSOR_5217,temperature,Factory_Floor_1,32.78,°C,34.1,-80,offline,False,False
2025-07-01T11:28:13.887690Z,SENSOR_7068,air_quality,Warehouse_B,91.47,AQI,11.4,-35,maintenance,False,False
2025-08-07T22:17:36.887690Z,SENSOR_3909,temperature,Data_Center,29.48,°C,49.6,-75,maintenance,False,False
2025-07-14T12:16:32.887690Z,SENSOR_2964,temperature,Data_Center,31.68,°C,48.5,-47,maintenance,False,False
2025-07-30T18:09:41.887690Z,SENSOR_2014,air_quality,Warehouse_A,186.72,AQI,54.0,-30,maintenance,False,False
2025-07-30T06:12:50.887690Z,SENSOR_3684,light,Data_Center,812.65,lux,29.8,-65,offline,False,False
2025-07-07T06:48:06.887690Z,SENSOR_8344,humidity,Data_Center,81.27,%,82.5,-82,offline,False,False
2025-07-12T07:26:52.887690Z,SENSOR_2285,air_quality,Factory_Floor_2,122.27,AQI,56.0,-86,maintenance,False,False
2025-08-30T14:56:53.887690Z,SENSOR_4805,air_quality,Office_Building,93.37,AQI,90.3,-81,offline,False,False
2025-07-13T22:34:50.887690Z,SENSOR_1347,pressure,Factory_Floor_1,1026.04,hPa,59.7,-41,offline,False,False
2025-07-08T18:58:50.887690Z,SENSOR_3053,light,Warehouse_A,441.56,lux,61.5,-77,online,False,False
2025-09-01T21:14:16.887690Z,SENSOR_6705,light,Office_Building,828.46,lux,89.4,-59,offline,False,False
2025-08-01T17:00:05.887690Z,SENSOR_3142,pressure,Factory_Floor_2,1001.15,hPa,56.0,-38,offline,False,False
2025-07-29T19:43:34.887690Z,SENSOR_8703,pressure,Warehouse_B,1008.1,hPa,43.4,-64,maintenance,False,False
2025-09-09T20:54:45.887690Z,SENSOR_6502,motion,Warehouse_B,1.0,detected,69.5,-55,maintenance,False,False
2025-09-20T21:02:08.887690Z,SENSOR_7313,temperature,Warehouse_A,24.68,°C,96.3,-73,online,False,False
2025-09-18T15:41:30.887690Z,SENSOR_5484,humidity,Data_Center,81.41,%,29.3,-79,offline,False,False
2025-09-22T02:40:18.887690Z,SENSOR_3617,temperature,Warehouse_A,22.37,°C,16.4,-63,online,False,False
2025-08-18T03:21:15.887690Z,SENSOR_3989,light,Warehouse_A,516.96,lux,56.6,-30,online,False,False
2025-08-12T06:18:57.887690Z,SENSOR_1402,air_quality,Warehouse_B,55.05,AQI,35.2,-67,offline,False,False
2025-08-16T21:39:51.887690Z,SENSOR_5649,air_quality,Warehouse_B,50.39,AQI,90.6,-46,online,False,False
2025-08-19T10:42:47.887690Z,SENSOR_9216,pressure,Factory_Floor_2,1014.73,hPa,97.2,-33,online,False,False
2025-09-19T15:29:46.887690Z,SENSOR_5523,pressure,Office_Building,1016.48,hPa,44.1,-39,offline,False,False
2025-07-16T13:13:39.887690Z,SENSOR_2832,motion,Warehouse_A,1.0,detected,58.1,-89,maintenance,False,False
2025-09-16T08:06:52.887690Z,SENSOR_9955,light,Factory_Floor_2,643.25,lux,48.5,-62,online,False,False
2025-07-29T05:55:07.887690Z,SENSOR_4259,temperature,Data_Center,24.17,°C,51.2,-89,online,False,False
2025-06-30T04:43:15.887690Z,SENSOR_3609,temperature,Data_Center,25.9,°C,29.9,-81,offline,False,False
2025-07-25T07:11:07.887690Z,SENSOR_5649,air_quality,Data_Center,293.03,AQI,39.8,-58,offline,False,False
2025-07-15T12:46:18.887690Z,SENSOR_6134,pressure,Warehouse_A,1006.01,hPa,50.3,-63,maintenance,False,False
2025-09-05T09:13:26.887690Z,SENSOR_1620,humidity,Office_Building,52.44,%,82.7,-65,maintenance,False,False
2025-07-28T02:55:42.887690Z,SENSOR_5181,motion,Data_Center,0.0,detected,89.3,-36,offline,False,False
2025-09-18T22:19:09.887690Z,SENSOR_9587,motion,Office_Building,1.0,detected,80.5,-72,offline,False,False
2025-07-12T14:50:17.887690Z,SENSOR_9146,air_quality,Warehouse_B,296.61,AQI,46.4,-51,online,False,False
2025-08-14T15:54:53.887690Z,SENSOR_8177,temperature,Factory_Floor_2,32.47,°C,20.4,-83,offline,False,False
2025-09-11T12:46:58.887690Z,SENSOR_9036,pressure,Office_Building,1004.17,hPa,36.5,-87,offline,False,False
2025-08-14T23:51:42.887690Z,SENSOR_4457,motion,Warehouse_B,1.0,detected,79.2,-36,offline,True,False
2025-08-25T01:20:51.887690Z,SENSOR_9635,motion,Warehouse_B,0.0,detected,43.4,-64,offline,False,False
2025-09-09T18:33:04.887690Z,SENSOR_2941,motion,Data_Center,1.0,detected,13.8,-50,offline,False,False
2025-09-21T22:52:52.887690Z,SENSOR_5629,humidity,Data_Center,51.82,%,33.8,-52,offline,False,False
2025-07-25T19:29:16.887690Z,SENSOR_6562,light,Warehouse_B,765.82,lux,61.7,-54,maintenance,False,False
2025-08-15T11:26:17.887690Z,SENSOR_5133,light,Warehouse_B,343.97,lux,74.9,-41,offline,False,False
2025-09-02T04:33:14.887690Z,SENSOR_4423,air_quality,Data_Center,99.14,AQI,88.8,-49,offline,False,False
2025-06-28T11:49:19.887690Z,SENSOR_3612,pressure,Data_Center,1017.59,hPa,27.0,-39,offline,False,False
2025-08-05T09:23:44.887690Z,SENSOR_2712,light,Office_Building,575.68,lux,42.7,-67,online,False,False
2025-07-25T13:58:59.887690Z,SENSOR_6344,humidity,Warehouse_A,87.34,%,12.6,-74,maintenance,False,False
2025-07-14T23:13:41.887690Z,SENSOR_3626,temperature,Factory_Floor_1,23.18,°C,23.7,-33,online,False,False
2025-08-11T23:20:30.887690Z,SENSOR_2360,humidity,Data_Center,53.51,%,11.6,-86,offline,False,False
2025-09-22T07:17:40.887690Z,SENSOR_9239,air_quality,Factory_Floor_1,139.73,AQI,80.9,-63,offline,False,False
2025-07-30T08:05:18.887690Z,SENSOR_4491,light,Factory_Floor_2,551.5,lux,32.5,-37,offline,True,False
2025-07-09T23:17:12.887690Z,SENSOR_5075,air_quality,Factory_Floor_2,69.14,AQI,50.4,-48,offline,False,False
2025-07-13T14:41:50.887690Z,SENSOR_3659,pressure,Factory_Floor_1,997.06,hPa,25.7,-49,offline,False,False
2025-07-25T19:10:34.887690Z,SENSOR_7874,light,Office_Building,370.3,lux,76.9,-49,offline,False,False
2025-08-13T14:48:55.887690Z,SENSOR_7207,motion,Office_Building,1.0,detected,37.0,-54,offline,False,False
2025-07-04T02:54:16.887690Z,SENSOR_5955,humidity,Data_Center,61.47,%,74.8,-30,online,False,False
2025-08-16T04:08:37.887690Z,SENSOR_5594,air_quality,Factory_Floor_2,100.14,AQI,21.4,-76,online,False,False
2025-07-08T00:20:55.887690Z,SENSOR_3089,temperature,Office_Building,30.84,°C,95.9,-45,offline,False,False
2025-07-08T06:56:27.887690Z,SENSOR_6995,air_quality,Factory_Floor_1,212.15,AQI,83.8,-76,offline,False,False
2025-08-25T16:33:06.887690Z,SENSOR_2685,temperature,Office_Building,25.44,°C,82.6,-88,maintenance,False,False
2025-09-14T16:13:16.887690Z,SENSOR_5592,pressure,Factory_Floor_1,998.83,hPa,43.2,-80,maintenance,False,False
2025-08-04T11:04:46.887690Z,SENSOR_8941,light,Factory_Floor_1,66.73,lux,36.9,-76,offline,False,False
2025-07-17T16:34:47.887690Z,SENSOR_3692,motion,Factory_Floor_1,1.0,detected,41.9,-61,offline,False,False
2025-07-31T02:43:23.887690Z,SENSOR_9900,pressure,Factory_Floor_2,1007.94,hPa,37.0,-87,offline,False,False
2025-08-30T08:46:56.887690Z,SENSOR_6447,light,Office_Building,892.23,lux,85.9,-68,offline,False,False
2025-09-12T16:45:48.887690Z,SENSOR_9925,light,Data_Center,411.81,lux,38.1,-81,online,False,False
2025-07-29T14:11:08.887690Z,SENSOR_3720,air_quality,Office_Building,222.94,AQI,71.9,-72,online,False,False
2025-07-22T15:05:15.887690Z,SENSOR_6723,temperature,Warehouse_A,29.42,°C,23.5,-73,offline,False,False
2025-07-23T16:56:44.887690Z,SENSOR_3467,light,Data_Center,65.24,lux,93.3,-63,offline,False,False
2025-07-06T21:09:36.887690Z,SENSOR_6321,pressure,Factory_Floor_1,1029.34,hPa,65.2,-90,offline,False,False
2025-09-10T04:28:59.887690Z,SENSOR_5426,pressure,Warehouse_B,1012.79,hPa,59.5,-68,offline,False,False
2025-08-29T06:21:06.887690Z,SENSOR_3306,light,Warehouse_A,988.04,lux,89.4,-54,maintenance,False,False
2025-09-19T13:53:31.887690Z,SENSOR_9871,pressure,Factory_Floor_1,1028.73,hPa,14.7,-50,offline,False,False
2025-07-16T08:10:50.887690Z,SENSOR_6501,humidity,Factory_Floor_2,49.18,%,42.1,-69,online,False,False
2025-08-31T20:43:27.887690Z,SENSOR_9568,humidity,Data_Center,76.18,%,30.8,-40,online,False,False
2025-08-27T12:39:19.887690Z,SENSOR_7545,pressure,Data_Center,1022.33,hPa,19.9,-89,online,False,False
2025-07-18T16:38:31.887690Z,SENSOR_3138,temperature,Office_Building,25.68,°C,72.8,-52,online,False,False
2025-08-03T16:27:11.887690Z,SENSOR_4805,temperature,Factory_Floor_2,30.67,°C,73.5,-37,online,False,False
2025-07-02T07:15:04.887690Z,SENSOR_7872,air_quality,Office_Building,191.65,AQI,66.2,-64,online,True,False
2025-08-16T19:13:33.887690Z,SENSOR_1192,pressure,Factory_Floor_1,1009.0,hPa,66.9,-69,maintenance,False,False
2025-07-02T01:52:58.887690Z,SENSOR_9892,humidity,Warehouse_B,37.1,%,22.4,-64,offline,False,False
2025-07-15T08:28:40.887690Z,SENSOR_9683,temperature,Factory_Floor_2,34.89,°C,16.7,-33,offline,False,False
2025-09-15T13:29:07.887690Z,SENSOR_7195,temperature,Data_Center,33.42,°C,38.9,-63,offline,True,False
2025-09-14T12:02:05.887690Z,SENSOR_4909,pressure,Factory_Floor_1,1004.01,hPa,96.9,-84,online,False,False
2025-08-10T15:49:46.887690Z,SENSOR_3845,light,Factory_Floor_2,24.53,lux,58.2,-53,maintenance,False,False
2025-09-16T15:53:18.887690Z,SENSOR_7015,temperature,Factory_Floor_1,18.67,°C,18.3,-50,offline,False,False
2025-08-27T13:56:48.887690Z,SENSOR_9595,pressure,Office_Building,1006.21,hPa,94.3,-73,maintenance,False,False
2025-07-20T02:51:39.887690Z,SENSOR_6670,humidity,Office_Building,52.82,%,32.4,-65,maintenance,False,False
2025-07-01T01:48:37.887690Z,SENSOR_6537,light,Warehouse_B,474.29,lux,95.7,-64,online,False,False
2025-07-23T04:35:57.887690Z,SENSOR_7198,humidity,Data_Center,39.06,%,65.9,-81,offline,False,False
2025-08-18T21:04:30.887690Z,SENSOR_6196,motion,Factory_Floor_1,1.0,detected,76.9,-44,online,False,False
2025-09-18T22:58:25.887690Z,SENSOR_9570,humidity,Factory_Floor_2,54.74,%,31.0,-45,online,False,False
2025-08-01T19:09:24.887690Z,SENSOR_6551,pressure,Factory_Floor_1,1008.51,hPa,42.2,-43,offline,False,False
2025-09-14T01:55:02.887690Z,SENSOR_7964,light,Office_Building,64.98,lux,65.3,-41,offline,False,False
2025-08-05T02:50:05.887690Z,SENSOR_5641,motion,Factory_Floor_1,0.0,detected,56.0,-38,maintenance,False,False
2025-08-05T00:38:35.887690Z,SENSOR_4110,light,Warehouse_A,733.7,lux,99.9,-42,offline,False,False
2025-09-22T13:08:57.887690Z,SENSOR_3016,air_quality,Factory_Floor_2,88.44,AQI,98.3,-36,online,False,False
2025-08-26T07:40:18.887690Z,SENSOR_5479,light,Data_Center,552.81,lux,46.3,-78,offline,False,False
2025-08-20T19:11:41.887690Z,SENSOR_8162,temperature,Factory_Floor_2,31.24,°C,79.6,-84,maintenance,False,False
2025-07-30T09:54:58.887690Z,SENSOR_6326,air_quality,Warehouse_B,174.4,AQI,29.5,-67,maintenance,False,False
2025-08-17T06:51:03.887690Z,SENSOR_5692,temperature,Warehouse_B,21.78,°C,72.8,-90,online,False,False
2025-08-04T10:36:47.887690Z,SENSOR_4245,light,Warehouse_A,992.82,lux,73.0,-78,offline,False,False
2025-07-27T06:06:21.887690Z,SENSOR_7542,air_quality,Office_Building,218.81,AQI,99.4,-56,online,False,False
2025-07-02T15:11:39.887690Z,SENSOR_8556,humidity,Warehouse_B,69.45,%,98.8,-68,online,False,False
2025-08-18T17:20:00.887690Z,SENSOR_4936,humidity,Warehouse_B,75.57,%,76.5,-87,online,False,False
2025-09-14T23:40:41.887690Z,SENSOR_1775,air_quality,Warehouse_A,194.41,AQI,97.1,-36,offline,False,False
2025-07-14T09:45:09.887690Z,SENSOR_7745,light,Warehouse_A,306.95,lux,21.4,-36,offline,False,True
2025-07-02T08:09:13.887690Z,SENSOR_5963,motion,Data_Center,0.0,detected,37.4,-56,online,False,False
2025-09-03T19:40:01.887690Z,SENSOR_7057,temperature,Warehouse_B,25.0,°C,12.3,-62,offline,False,False
