timestamp,transaction_id,account_id,transaction_type,amount,currency,merchant,merchant_category,card_type,is_fraud,processing_fee,country_code,risk_score
2025-07-19T06:18:24.887690Z,TXN_861464,ACC_21839,Deposit,2236.42,AUD,Merchant_283,ATM,Credit,False,55.91,CA,76.5
2025-07-08T01:03:24.887690Z,TXN_164599,ACC_16096,Payment,3126.28,AUD,Merchant_428,Gas Station,Credit,False,78.16,FR,62.5
2025-07-07T20:47:24.887690Z,TXN_795774,ACC_13970,Transfer,2288.25,GBP,Merchant_310,ATM,Prepaid,False,57.21,JP,96.3
2025-07-23T05:39:24.887690Z,TXN_613139,ACC_28177,Refund,2116.1,USD,Merchant_476,Entertainment,Credit,False,52.9,FR,46.8
2025-08-13T02:09:24.887690Z,TXN_796002,ACC_27694,Payment,4418.6,CAD,Merchant_133,Grocery,Prepaid,False,110.47,US,40.3
2025-06-27T23:53:24.887690Z,TXN_821571,ACC_30571,Purchase,4792.62,INR,Merchant_306,Grocery,Debit,False,119.82,JP,68.4
2025-07-24T18:17:24.887690Z,TXN_392715,ACC_48794,Payment,2210.89,JPY,Merchant_201,Gas Station,Debit,False,55.27,CA,23.6
2025-08-30T02:26:24.887690Z,TXN_205344,ACC_61384,Refund,3081.12,USD,Merchant_83,ATM,Credit,False,77.03,AU,89.3
2025-09-16T09:02:24.887690Z,TXN_492011,ACC_27218,Refund,4739.72,CAD,Merchant_61,Travel,Debit,False,118.49,AU,92.5
2025-08-09T07:11:24.887690Z,TXN_219463,ACC_62038,Withdrawal,2374.34,AUD,Merchant_34,Gas Station,Debit,False,59.36,DE,67.9
2025-09-12T08:02:24.887690Z,TXN_179254,ACC_23908,Purchase,2842.15,GBP,Merchant_5,Grocery,Credit,False,71.05,CA,75.0
2025-07-28T18:22:24.887690Z,TXN_855267,ACC_44508,Deposit,2139.46,EUR,Merchant_142,Grocery,Prepaid,False,53.49,JP,64.4
2025-09-11T04:13:24.887690Z,TXN_404352,ACC_91611,Refund,2880.33,USD,Merchant_189,Restaurant,Credit,False,72.01,IN,88.6
2025-08-07T16:56:24.887690Z,TXN_377008,ACC_76626,Transfer,1143.03,CAD,Merchant_118,ATM,Credit,False,28.58,IN,86.2
2025-08-08T00:27:24.887690Z,TXN_266428,ACC_99614,Withdrawal,2866.62,EUR,Merchant_330,Restaurant,Debit,False,71.67,CA,32.1
2025-07-05T04:50:24.887690Z,TXN_775434,ACC_34433,Withdrawal,413.22,AUD,Merchant_88,Online Shopping,Prepaid,False,10.33,UK,44.7
2025-08-04T22:04:24.887690Z,TXN_356223,ACC_98402,Deposit,1369.52,CAD,Merchant_182,Online Shopping,Credit,False,34.24,DE,87.3
2025-08-23T02:20:24.887690Z,TXN_709320,ACC_91930,Payment,4601.05,USD,Merchant_351,Restaurant,Debit,False,115.03,US,3.5
2025-09-12T15:38:24.887690Z,TXN_636501,ACC_60323,Refund,2736.84,GBP,Merchant_477,Entertainment,Prepaid,False,68.42,IN,15.4
2025-09-05T18:20:24.887690Z,TXN_858586,ACC_26555,Payment,4116.5,EUR,Merchant_86,Restaurant,Credit,False,102.91,JP,88.6
2025-09-15T01:03:24.887690Z,TXN_860390,ACC_54284,Withdrawal,4056.73,CAD,Merchant_413,Restaurant,Debit,False,101.42,US,98.1
2025-07-30T17:47:24.887690Z,TXN_711251,ACC_99876,Purchase,63.44,INR,Merchant_241,Online Shopping,Debit,False,1.59,US,3.0
2025-08-18T14:43:24.887690Z,TXN_109367,ACC_26715,Deposit,2554.42,CAD,Merchant_59,Grocery,Debit,False,63.86,IN,18.1
2025-08-06T12:47:24.887690Z,TXN_262931,ACC_78684,Payment,2970.61,INR,Merchant_488,Travel,Debit,False,74.27,AU,31.0
2025-07-14T00:38:24.887690Z,TXN_642175,ACC_10178,Withdrawal,2564.54,USD,Merchant_479,Entertainment,Credit,False,64.11,CA,92.7
2025-07-29T05:29:24.887690Z,TXN_491092,ACC_69883,Deposit,4619.88,USD,Merchant_176,Grocery,Credit,False,115.5,DE,21.0
2025-09-03T02:47:24.887690Z,TXN_590180,ACC_22628,Withdrawal,4808.49,USD,Merchant_118,Entertainment,Credit,False,120.21,DE,24.4
2025-06-26T22:14:24.887690Z,TXN_135353,ACC_60075,Payment,1362.75,CAD,Merchant_171,ATM,Prepaid,False,34.07,CA,83.0
2025-08-04T18:21:24.887690Z,TXN_608499,ACC_94831,Refund,4772.52,JPY,Merchant_426,Entertainment,Debit,False,119.31,CA,91.4
2025-08-22T07:33:24.887690Z,TXN_330945,ACC_92954,Withdrawal,4897.87,CAD,Merchant_85,ATM,Credit,False,122.45,IN,3.6
2025-07-26T20:57:24.887690Z,TXN_804511,ACC_29719,Purchase,4256.54,EUR,Merchant_480,Gas Station,Credit,False,106.41,US,96.6
2025-07-13T15:06:24.887690Z,TXN_207385,ACC_29228,Deposit,1595.63,JPY,Merchant_96,Restaurant,Credit,False,39.89,CA,81.7
2025-07-25T07:33:24.887690Z,TXN_298482,ACC_70326,Purchase,4644.91,JPY,Merchant_260,Travel,Credit,False,116.12,CA,65.0
2025-09-21T00:22:24.887690Z,TXN_200741,ACC_93006,Payment,1379.44,EUR,Merchant_456,Grocery,Prepaid,False,34.49,IN,71.9
2025-09-13T00:32:24.887690Z,TXN_137205,ACC_64117,Payment,3919.98,JPY,Merchant_258,Grocery,Debit,False,98.0,DE,88.5
2025-07-11T02:23:24.887690Z,TXN_627704,ACC_52779,Payment,1577.32,GBP,Merchant_474,Gas Station,Debit,False,39.43,US,56.0
2025-07-28T08:45:24.887690Z,TXN_758987,ACC_84665,Transfer,4801.82,USD,Merchant_217,Online Shopping,Prepaid,False,120.05,FR,61.8
2025-08-26T22:33:24.887690Z,TXN_793485,ACC_66540,Deposit,2956.45,INR,Merchant_432,Online Shopping,Debit,False,73.91,DE,15.7
2025-07-23T09:05:24.887690Z,TXN_430410,ACC_39911,Purchase,3567.12,EUR,Merchant_175,Travel,Credit,False,89.18,JP,48.6
2025-08-13T16:08:24.887690Z,TXN_806307,ACC_67289,Deposit,2987.75,AUD,Merchant_462,Travel,Debit,False,74.69,IN,6.2
2025-09-14T06:50:24.887690Z,TXN_936037,ACC_84882,Transfer,3532.05,CAD,Merchant_263,Grocery,Prepaid,False,88.3,FR,97.3
2025-08-09T23:08:24.887690Z,TXN_932471,ACC_56839,Withdrawal,3741.78,USD,Merchant_90,Restaurant,Debit,False,93.54,IN,74.2
2025-07-06T22:31:24.887690Z,TXN_237013,ACC_65311,Refund,4926.68,INR,Merchant_390,Entertainment,Debit,False,123.17,DE,88.0
2025-07-13T13:15:24.887690Z,TXN_752419,ACC_16561,Payment,957.76,AUD,Merchant_397,Restaurant,Prepaid,False,23.94,IN,26.8
2025-08-11T03:39:24.887690Z,TXN_314934,ACC_90540,Refund,4919.74,AUD,Merchant_459,ATM,Debit,False,122.99,US,26.2
2025-09-10T04:20:24.887690Z,TXN_639972,ACC_75918,Deposit,1296.87,USD,Merchant_126,Grocery,Prepaid,False,32.42,AU,35.0
2025-08-16T07:44:24.887690Z,TXN_814462,ACC_17210,Deposit,4494.6,CAD,Merchant_67,Gas Station,Credit,False,112.37,CA,24.1
2025-09-03T01:22:24.887690Z,TXN_145336,ACC_20030,Deposit,1613.1,AUD,Merchant_58,Entertainment,Prepaid,False,40.33,CA,69.4
2025-08-07T15:35:24.887690Z,TXN_462060,ACC_90930,Payment,995.26,INR,Merchant_200,Travel,Debit,False,24.88,AU,12.1
2025-09-02T19:11:24.887690Z,TXN_647310,ACC_89754,Refund,772.71,CAD,Merchant_400,Grocery,Debit,False,19.32,FR,16.0
2025-07-12T06:56:24.887690Z,TXN_149691,ACC_98075,Withdrawal,1523.37,USD,Merchant_415,Grocery,Debit,False,38.08,UK,91.6
2025-08-08T04:46:24.887690Z,TXN_289467,ACC_29138,Purchase,3570.19,INR,Merchant_14,Travel,Debit,False,89.25,CA,62.2
2025-09-23T05:23:24.887690Z,TXN_963289,ACC_27841,Payment,1374.27,GBP,Merchant_385,Online Shopping,Debit,False,34.36,CA,81.7
2025-08-23T18:36:24.887690Z,TXN_628498,ACC_95820,Transfer,4177.81,JPY,Merchant_370,Entertainment,Debit,False,104.45,AU,79.7
2025-08-03T00:11:24.887690Z,TXN_700548,ACC_94125,Transfer,3199.39,CAD,Merchant_366,Grocery,Debit,False,79.98,UK,95.9
2025-08-03T09:30:24.887690Z,TXN_451277,ACC_47278,Payment,2455.7,CAD,Merchant_145,ATM,Prepaid,False,61.39,UK,71.2
2025-08-02T01:24:24.887690Z,TXN_257502,ACC_79129,Withdrawal,2808.67,EUR,Merchant_358,Gas Station,Prepaid,False,70.22,AU,11.9
2025-08-08T05:58:24.887690Z,TXN_728383,ACC_28070,Purchase,2718.65,JPY,Merchant_202,Entertainment,Prepaid,False,67.97,CA,97.8
2025-07-08T07:21:24.887690Z,TXN_289424,ACC_60101,Refund,1629.39,JPY,Merchant_112,Travel,Prepaid,False,40.73,US,50.6
2025-07-25T15:30:24.887690Z,TXN_565438,ACC_29428,Refund,3836.31,INR,Merchant_328,Entertainment,Credit,False,95.91,JP,46.4
2025-07-15T20:03:24.887690Z,TXN_618510,ACC_54027,Refund,815.16,USD,Merchant_424,Gas Station,Credit,False,20.38,US,48.7
2025-07-08T08:53:24.887690Z,TXN_578580,ACC_22072,Refund,45.06,EUR,Merchant_106,Restaurant,Debit,False,1.13,JP,99.8
2025-08-22T02:16:24.887690Z,TXN_321254,ACC_40390,Purchase,1517.11,USD,Merchant_356,Restaurant,Credit,False,37.93,FR,78.3
2025-08-03T03:10:24.887690Z,TXN_168093,ACC_14334,Refund,4545.69,JPY,Merchant_10,Travel,Credit,False,113.64,FR,23.2
2025-09-06T19:57:24.887690Z,TXN_582659,ACC_87423,Deposit,4529.9,EUR,Merchant_28,Entertainment,Prepaid,False,113.25,JP,30.6
2025-08-29T18:02:24.887690Z,TXN_774886,ACC_87560,Withdrawal,3395.67,CAD,Merchant_429,ATM,Prepaid,False,84.89,UK,7.6
2025-07-21T03:41:24.887690Z,TXN_607524,ACC_40650,Withdrawal,3338.52,INR,Merchant_111,Restaurant,Prepaid,False,83.46,UK,96.7
2025-08-22T19:43:24.887690Z,TXN_626769,ACC_66667,Deposit,4782.37,EUR,Merchant_172,Travel,Credit,False,119.56,JP,64.3
2025-07-22T12:22:24.887690Z,TXN_526045,ACC_31498,Deposit,4079.81,USD,Merchant_341,ATM,Credit,False,102.0,CA,89.7
2025-07-15T01:30:24.887690Z,TXN_821047,ACC_61665,Refund,2984.56,AUD,Merchant_434,Restaurant,Prepaid,False,74.61,IN,90.8
2025-09-04T06:41:24.887690Z,TXN_936386,ACC_69878,Withdrawal,1362.68,USD,Merchant_309,Grocery,Prepaid,False,34.07,US,87.1
2025-08-13T20:47:24.887690Z,TXN_704908,ACC_18679,Transfer,2771.17,AUD,Merchant_264,Restaurant,Credit,False,69.28,JP,8.9
2025-07-15T20:24:24.887690Z,TXN_452481,ACC_66529,Refund,3664.47,CAD,Merchant_283,Entertainment,Prepaid,False,91.61,UK,1.7
2025-07-29T09:42:24.887690Z,TXN_903808,ACC_89104,Refund,4461.98,USD,Merchant_303,Grocery,Prepaid,False,111.55,JP,39.5
2025-09-16T12:48:24.887690Z,TXN_512165,ACC_22101,Withdrawal,3868.03,USD,Merchant_477,ATM,Prepaid,False,96.7,US,80.1
2025-08-23T08:47:24.887690Z,TXN_313300,ACC_49235,Refund,4603.61,INR,Merchant_66,ATM,Prepaid,False,115.09,DE,43.8
2025-08-07T06:17:24.887690Z,TXN_238214,ACC_41790,Transfer,1872.68,CAD,Merchant_46,Online Shopping,Debit,False,46.82,CA,83.7
2025-09-10T21:00:24.887690Z,TXN_575632,ACC_74417,Deposit,1698.98,CAD,Merchant_15,ATM,Prepaid,False,42.47,US,28.2
2025-07-22T08:37:24.887690Z,TXN_272147,ACC_36006,Withdrawal,1128.6,CAD,Merchant_114,Grocery,Credit,False,28.21,JP,54.6
2025-08-24T06:46:24.887690Z,TXN_818314,ACC_43044,Payment,332.7,INR,Merchant_344,Grocery,Debit,False,8.32,DE,97.3
2025-09-05T01:58:24.887690Z,TXN_205404,ACC_16869,Transfer,4258.19,CAD,Merchant_445,Grocery,Debit,False,106.45,CA,76.4
2025-08-31T03:57:24.887690Z,TXN_718360,ACC_44061,Refund,2492.24,EUR,Merchant_494,ATM,Prepaid,False,62.31,JP,80.9
2025-08-12T03:06:24.887690Z,TXN_434408,ACC_94761,Payment,3784.84,GBP,Merchant_364,Restaurant,Credit,False,94.62,AU,61.1
2025-09-22T22:59:24.887690Z,TXN_491756,ACC_50061,Refund,2933.45,JPY,Merchant_130,Travel,Prepaid,True,73.34,FR,96.7
2025-08-26T18:58:24.887690Z,TXN_652115,ACC_39454,Payment,3255.85,CAD,Merchant_218,Restaurant,Prepaid,False,81.4,JP,76.9
2025-08-14T23:47:24.887690Z,TXN_197367,ACC_71907,Payment,2640.62,AUD,Merchant_198,Travel,Debit,False,66.02,US,45.3
2025-09-21T09:00:24.887690Z,TXN_280816,ACC_81853,Purchase,879.76,INR,Merchant_55,Gas Station,Credit,False,21.99,FR,34.8
2025-09-22T02:01:24.887690Z,TXN_553622,ACC_74593,Refund,2383.84,GBP,Merchant_214,Entertainment,Credit,False,59.6,US,17.2
2025-07-25T23:01:24.887690Z,TXN_718315,ACC_60120,Transfer,4016.31,EUR,Merchant_399,Gas Station,Credit,False,100.41,US,73.7
2025-08-13T23:10:24.887690Z,TXN_643214,ACC_48415,Purchase,3611.38,EUR,Merchant_324,Online Shopping,Prepaid,False,90.28,AU,90.5
2025-07-02T22:45:24.887690Z,TXN_140203,ACC_86276,Withdrawal,2694.44,JPY,Merchant_497,Grocery,Debit,False,67.36,UK,3.3
2025-08-01T00:26:24.887690Z,TXN_467909,ACC_66817,Payment,3626.17,CAD,Merchant_324,Entertainment,Debit,False,90.65,JP,19.6
2025-08-11T22:10:24.887690Z,TXN_735388,ACC_75316,Refund,3653.2,EUR,Merchant_118,Entertainment,Credit,False,91.33,UK,77.0
2025-07-14T11:56:24.887690Z,TXN_294168,ACC_98547,Purchase,685.62,CAD,Merchant_281,ATM,Debit,False,17.14,AU,96.3
2025-07-22T10:25:24.887690Z,TXN_340122,ACC_95507,Purchase,1534.2,GBP,Merchant_195,Online Shopping,Prepaid,False,38.36,UK,71.8
2025-09-05T08:05:24.887690Z,TXN_308096,ACC_65976,Deposit,3334.34,AUD,Merchant_96,Gas Station,Debit,False,83.36,UK,63.7
2025-08-06T04:48:24.887690Z,TXN_279116,ACC_31444,Refund,3321.74,INR,Merchant_237,ATM,Debit,False,83.04,FR,27.2
2025-09-14T09:34:24.887690Z,TXN_157636,ACC_68157,Deposit,1626.75,USD,Merchant_453,Entertainment,Debit,False,40.67,DE,19.3
2025-07-17T15:14:24.887690Z,TXN_906193,ACC_25623,Payment,4613.84,EUR,Merchant_53,Restaurant,Debit,False,115.35,CA,17.5
2025-06-27T15:21:24.887690Z,TXN_179854,ACC_92415,Refund,3238.38,GBP,Merchant_393,Travel,Prepaid,False,80.96,FR,65.9
2025-07-16T00:23:24.887690Z,TXN_591614,ACC_92655,Transfer,3836.91,USD,Merchant_367,Restaurant,Debit,False,95.92,JP,66.9
2025-08-20T17:42:24.887690Z,TXN_804255,ACC_24251,Payment,826.52,INR,Merchant_136,ATM,Credit,False,20.66,FR,13.2
2025-07-25T02:35:24.887690Z,TXN_428797,ACC_90770,Withdrawal,2514.07,CAD,Merchant_263,Entertainment,Credit,False,62.85,IN,32.8
2025-08-12T07:10:24.887690Z,TXN_687588,ACC_11211,Deposit,3149.89,CAD,Merchant_314,Entertainment,Prepaid,False,78.75,IN,4.7
2025-09-24T07:23:24.887690Z,TXN_922464,ACC_70771,Deposit,1837.98,INR,Merchant_381,Travel,Credit,False,45.95,US,32.5
2025-07-11T02:28:24.887690Z,TXN_299106,ACC_25900,Deposit,2592.35,USD,Merchant_281,Grocery,Debit,False,64.81,FR,96.4
2025-07-09T23:11:24.887690Z,TXN_400108,ACC_69796,Deposit,884.22,GBP,Merchant_200,Travel,Debit,False,22.11,JP,34.0
2025-07-08T02:52:24.887690Z,TXN_742219,ACC_99286,Deposit,1599.55,EUR,Merchant_443,Grocery,Prepaid,False,39.99,DE,55.4
2025-07-03T04:06:24.887690Z,TXN_619771,ACC_93049,Withdrawal,4028.83,INR,Merchant_283,Grocery,Credit,False,100.72,AU,47.6
2025-07-10T23:04:24.887690Z,TXN_624349,ACC_69376,Deposit,2374.29,USD,Merchant_175,Online Shopping,Prepaid,False,59.36,FR,88.6
2025-07-27T07:15:24.887690Z,TXN_280388,ACC_48569,Withdrawal,4557.9,GBP,Merchant_200,Grocery,Credit,False,113.95,IN,73.5
2025-08-31T15:52:24.887690Z,TXN_723902,ACC_49334,Deposit,554.77,GBP,Merchant_342,ATM,Prepaid,False,13.87,US,58.9
2025-07-10T12:30:24.887690Z,TXN_776073,ACC_61886,Transfer,2792.76,AUD,Merchant_214,Online Shopping,Credit,False,69.82,DE,84.8
2025-09-13T02:53:24.887690Z,TXN_172789,ACC_43561,Purchase,158.0,AUD,Merchant_432,Grocery,Prepaid,False,3.95,IN,36.8
2025-09-06T12:17:24.887690Z,TXN_704267,ACC_80926,Deposit,3854.76,JPY,Merchant_49,Grocery,Prepaid,False,96.37,UK,29.5
2025-08-15T14:48:24.887690Z,TXN_917423,ACC_60910,Withdrawal,1513.23,JPY,Merchant_432,ATM,Credit,False,37.83,AU,18.4
2025-06-30T09:58:24.887690Z,TXN_612388,ACC_84978,Refund,4448.11,GBP,Merchant_116,Entertainment,Prepaid,False,111.2,FR,22.0
2025-07-09T05:54:24.887690Z,TXN_894312,ACC_83210,Deposit,4005.33,CAD,Merchant_240,Grocery,Prepaid,False,100.13,IN,40.4
2025-07-11T20:09:24.887690Z,TXN_559872,ACC_42517,Transfer,1720.17,GBP,Merchant_397,Gas Station,Credit,False,43.0,AU,3.9
2025-07-02T21:06:24.887690Z,TXN_923302,ACC_65821,Withdrawal,2840.76,AUD,Merchant_368,Travel,Credit,False,71.02,FR,13.9
2025-09-19T11:03:24.887690Z,TXN_868450,ACC_28671,Deposit,3466.0,GBP,Merchant_471,Online Shopping,Prepaid,False,86.65,CA,18.1
2025-07-25T19:25:24.887690Z,TXN_496175,ACC_78287,Payment,1768.54,CAD,Merchant_445,Online Shopping,Debit,False,44.21,DE,90.0
2025-08-28T16:35:24.887690Z,TXN_805841,ACC_39301,Transfer,4480.39,GBP,Merchant_416,Entertainment,Debit,False,112.01,JP,6.9
2025-08-17T12:49:24.887690Z,TXN_472751,ACC_29060,Withdrawal,1415.83,EUR,Merchant_148,Gas Station,Debit,False,35.4,FR,1.8
2025-07-24T13:29:24.887690Z,TXN_971903,ACC_83845,Payment,2204.22,EUR,Merchant_497,ATM,Prepaid,False,55.11,US,57.6
2025-07-01T09:15:24.887690Z,TXN_939781,ACC_83630,Withdrawal,1135.0,INR,Merchant_134,Gas Station,Credit,False,28.38,AU,19.2
2025-08-19T11:38:24.887690Z,TXN_618314,ACC_77857,Payment,2016.79,AUD,Merchant_100,Travel,Debit,False,50.42,AU,40.5
2025-06-28T08:08:24.887690Z,TXN_334363,ACC_33753,Deposit,828.12,INR,Merchant_420,Gas Station,Prepaid,False,20.7,IN,40.2
2025-07-27T19:44:24.887690Z,TXN_858610,ACC_85444,Transfer,1382.25,INR,Merchant_153,Grocery,Debit,False,34.56,IN,49.9
2025-07-27T04:52:24.887690Z,TXN_816063,ACC_38921,Purchase,4630.29,GBP,Merchant_265,Online Shopping,Debit,False,115.76,DE,6.6
2025-08-30T16:31:24.887690Z,TXN_146091,ACC_77388,Payment,2398.49,JPY,Merchant_482,Restaurant,Credit,False,59.96,IN,32.9
2025-09-09T05:53:24.887690Z,TXN_539405,ACC_51992,Refund,2474.95,USD,Merchant_22,Restaurant,Debit,False,61.87,FR,75.4
2025-09-01T14:07:24.887690Z,TXN_612333,ACC_19597,Deposit,3216.16,CAD,Merchant_394,Gas Station,Debit,False,80.4,FR,38.6
2025-07-28T08:51:24.887690Z,TXN_857965,ACC_39794,Purchase,4670.21,GBP,Merchant_495,Travel,Prepaid,False,116.76,CA,65.7
2025-07-26T22:30:24.887690Z,TXN_905076,ACC_91516,Refund,3293.67,JPY,Merchant_93,Online Shopping,Prepaid,False,82.34,FR,29.5
2025-08-10T19:23:24.887690Z,TXN_197647,ACC_66906,Purchase,4159.63,INR,Merchant_398,Gas Station,Prepaid,False,103.99,FR,91.0
2025-08-08T14:34:24.887690Z,TXN_359706,ACC_66751,Payment,3672.73,JPY,Merchant_200,Entertainment,Prepaid,False,91.82,US,91.1
2025-08-06T10:46:24.887690Z,TXN_761198,ACC_30648,Withdrawal,1178.17,JPY,Merchant_345,Entertainment,Credit,False,29.45,DE,85.4
2025-08-13T02:44:24.887690Z,TXN_270924,ACC_59856,Payment,3428.11,JPY,Merchant_95,Entertainment,Debit,False,85.7,FR,49.3
2025-07-23T00:13:24.887690Z,TXN_582483,ACC_85422,Withdrawal,2165.13,USD,Merchant_432,Restaurant,Credit,False,54.13,FR,71.1
2025-08-24T04:48:24.887690Z,TXN_510141,ACC_28360,Refund,4960.96,EUR,Merchant_7,Grocery,Prepaid,False,124.02,US,90.1
2025-08-31T15:47:24.887690Z,TXN_948689,ACC_52264,Deposit,4576.79,INR,Merchant_224,Entertainment,Prepaid,False,114.42,IN,61.7
2025-07-23T07:47:24.887690Z,TXN_376950,ACC_24169,Payment,937.83,GBP,Merchant_346,Online Shopping,Debit,False,23.45,CA,41.0
2025-08-18T07:02:24.887690Z,TXN_995417,ACC_77885,Purchase,2418.83,EUR,Merchant_251,ATM,Debit,False,60.47,JP,45.3
2025-07-11T21:18:24.887690Z,TXN_831319,ACC_59267,Refund,4811.8,JPY,Merchant_396,Gas Station,Prepaid,False,120.3,US,23.1
2025-09-06T04:21:24.887690Z,TXN_211824,ACC_74981,Purchase,3007.76,JPY,Merchant_417,Grocery,Debit,False,75.19,JP,91.8
2025-08-20T12:55:24.887690Z,TXN_183792,ACC_28284,Refund,2550.36,GBP,Merchant_477,Entertainment,Prepaid,False,63.76,JP,30.1
2025-07-04T02:19:24.887690Z,TXN_199640,ACC_81515,Payment,4170.45,AUD,Merchant_211,Online Shopping,Credit,False,104.26,US,1.5
2025-08-23T14:11:24.887690Z,TXN_617559,ACC_10139,Withdrawal,3883.04,USD,Merchant_18,Travel,Prepaid,False,97.08,AU,99.5
2025-08-05T22:34:24.887690Z,TXN_386648,ACC_15604,Deposit,464.77,INR,Merchant_105,Grocery,Debit,False,11.62,IN,69.7
2025-08-17T06:03:24.887690Z,TXN_920095,ACC_86467,Deposit,664.23,GBP,Merchant_114,Online Shopping,Credit,False,16.61,IN,34.3
2025-08-04T14:40:24.887690Z,TXN_645947,ACC_31965,Withdrawal,2314.97,INR,Merchant_495,Online Shopping,Prepaid,False,57.87,AU,84.1
2025-09-09T20:54:24.887690Z,TXN_771771,ACC_13625,Transfer,4676.73,AUD,Merchant_261,Travel,Credit,False,116.92,CA,94.5
2025-09-23T09:35:24.887690Z,TXN_924138,ACC_27251,Payment,3535.18,JPY,Merchant_281,Restaurant,Debit,False,88.38,DE,95.3
2025-06-28T14:11:24.887690Z,TXN_453967,ACC_61744,Deposit,86.6,AUD,Merchant_314,Gas Station,Debit,False,2.17,FR,54.0
2025-08-23T11:26:24.887690Z,TXN_710607,ACC_12663,Withdrawal,3803.22,EUR,Merchant_443,ATM,Debit,False,95.08,US,15.2
2025-09-01T20:53:24.887690Z,TXN_496664,ACC_47466,Refund,4718.76,EUR,Merchant_252,Online Shopping,Debit,False,117.97,DE,21.3
2025-08-14T10:56:24.887690Z,TXN_487972,ACC_48658,Payment,3395.26,AUD,Merchant_169,Online Shopping,Prepaid,False,84.88,AU,1.8
2025-07-30T19:12:24.887690Z,TXN_555071,ACC_83731,Transfer,4326.57,EUR,Merchant_359,Gas Station,Prepaid,False,108.16,FR,13.9
2025-08-07T03:54:24.887690Z,TXN_581081,ACC_56158,Withdrawal,1558.18,INR,Merchant_176,Grocery,Prepaid,False,38.95,UK,48.0
2025-06-27T07:00:24.887690Z,TXN_949518,ACC_49425,Withdrawal,1487.73,CAD,Merchant_366,Grocery,Credit,False,37.19,DE,74.4
2025-07-13T21:56:24.887690Z,TXN_420949,ACC_11948,Payment,1007.41,AUD,Merchant_88,Gas Station,Credit,False,25.19,IN,45.3
2025-09-22T09:53:24.887690Z,TXN_640313,ACC_14042,Withdrawal,4988.09,AUD,Merchant_417,ATM,Debit,False,124.7,US,55.9
2025-08-16T15:17:24.887690Z,TXN_820512,ACC_78299,Refund,171.36,EUR,Merchant_194,Travel,Prepaid,False,4.28,IN,47.8
2025-08-27T23:47:24.887690Z,TXN_567466,ACC_87326,Payment,1735.76,CAD,Merchant_409,Entertainment,Prepaid,False,43.39,DE,28.7
2025-08-05T21:02:24.887690Z,TXN_836808,ACC_36516,Transfer,1777.94,CAD,Merchant_293,Gas Station,Prepaid,False,44.45,AU,19.6
2025-07-06T19:57:24.887690Z,TXN_356610,ACC_76661,Payment,2138.61,EUR,Merchant_165,Gas Station,Prepaid,False,53.47,UK,20.9
2025-07-19T04:36:24.887690Z,TXN_864485,ACC_63230,Deposit,273.12,USD,Merchant_352,Restaurant,Prepaid,False,6.83,AU,74.8
2025-08-29T07:06:24.887690Z,TXN_168067,ACC_94789,Transfer,2865.26,AUD,Merchant_352,Gas Station,Prepaid,False,71.63,UK,11.4
2025-09-02T23:59:24.887690Z,TXN_277310,ACC_72860,Payment,1470.3,GBP,Merchant_111,Entertainment,Credit,False,36.76,CA,11.0
2025-08-29T05:07:24.887690Z,TXN_655360,ACC_11054,Payment,2051.64,USD,Merchant_161,Grocery,Credit,False,51.29,IN,16.5
2025-09-19T16:45:24.887690Z,TXN_166497,ACC_25141,Refund,1607.09,JPY,Merchant_117,Travel,Debit,False,40.18,US,10.2
2025-08-26T14:16:24.887690Z,TXN_473900,ACC_42599,Withdrawal,1965.64,AUD,Merchant_117,Grocery,Debit,False,49.14,JP,95.7
2025-09-04T09:45:24.887690Z,TXN_376973,ACC_68761,Payment,20.38,INR,Merchant_262,ATM,Debit,False,0.51,CA,71.3
2025-07-18T19:13:24.887690Z,TXN_384097,ACC_19933,Deposit,1190.09,CAD,Merchant_295,ATM,Credit,False,29.75,US,2.5
2025-07-20T17:53:24.887690Z,TXN_748085,ACC_82137,Deposit,4742.29,GBP,Merchant_248,Restaurant,Prepaid,False,118.56,IN,9.1
2025-09-16T14:57:24.887690Z,TXN_571385,ACC_88188,Withdrawal,4083.0,GBP,Merchant_463,Gas Station,Debit,False,102.08,UK,86.6
2025-07-07T16:24:24.887690Z,TXN_769214,ACC_95306,Withdrawal,1564.36,AUD,Merchant_248,Entertainment,Debit,False,39.11,CA,85.5
2025-08-08T23:04:24.887690Z,TXN_884311,ACC_86593,Withdrawal,15.47,AUD,Merchant_27,Grocery,Debit,False,0.39,JP,35.4
2025-09-14T03:39:24.887690Z,TXN_618412,ACC_46602,Payment,3978.86,EUR,Merchant_453,Grocery,Prepaid,False,99.47,US,31.9
2025-06-29T20:32:24.887690Z,TXN_829397,ACC_62639,Withdrawal,4277.84,AUD,Merchant_151,Travel,Prepaid,False,106.95,JP,19.3
2025-08-17T05:16:24.887690Z,TXN_452142,ACC_43908,Refund,3659.15,AUD,Merchant_470,Grocery,Debit,False,91.48,DE,92.5
2025-08-16T16:03:24.887690Z,TXN_536513,ACC_60247,Purchase,3361.88,CAD,Merchant_154,Grocery,Credit,False,84.05,AU,81.5
2025-09-04T18:59:24.887690Z,TXN_707007,ACC_43679,Withdrawal,4501.98,INR,Merchant_160,Restaurant,Prepaid,False,112.55,AU,95.1
