timestamp,order_id,customer_id,product,category,quantity,unit_price,total_amount,discount,payment_method,order_status,shipping_cost,customer_country,sales_rep
2025-09-21T08:17:24.887690Z,ORD_738679,CUST_7979,Basketball,Electronics,5,618.59,3092.95,0.0,Credit Card,Completed,23.17,United Kingdom,Rep_4
2025-09-08T20:25:24.887690Z,ORD_902347,CUST_8558,Jeans,Beauty,4,678.92,2715.68,0.0,Google Pay,Cancelled,17.66,Japan,Rep_11
2025-07-02T16:42:24.887690Z,ORD_170826,CUST_3112,Football,Home & Garden,2,663.68,1327.36,41.18,PayPal,Delivered,10.28,Canada,Rep_1
2025-07-31T07:39:24.887690Z,ORD_857518,CUST_9750,T-Shirt,Beauty,5,577.3,2886.5,0.0,Bank Transfer,Processing,24.65,Canada,Rep_2
2025-09-06T15:42:24.887690Z,ORD_879323,CUST_6775,Novel,Electronics,5,735.21,3676.05,0.0,Apple Pay,Cancelled,15.86,United Kingdom,Rep_16
2025-09-12T06:03:24.887690Z,ORD_284033,CUST_6772,Novel,Beauty,1,94.27,94.27,0.0,Apple Pay,Refunded,7.3,United States,Rep_4
2025-08-12T20:45:24.887690Z,ORD_936998,CUST_9488,T-Shirt,Books,2,203.47,406.94,0.0,Debit Card,Refunded,9.01,France,Rep_2
2025-07-05T12:20:24.887690Z,ORD_495299,CUST_6478,Jeans,Automotive,2,490.83,981.66,0.0,Apple Pay,Processing,11.51,India,Rep_15
2025-08-25T00:58:24.887690Z,ORD_823553,CUST_6115,Smartphone,Sports,5,575.66,2878.3,0.0,Google Pay,Processing,23.97,United States,Rep_10
2025-09-09T20:55:24.887690Z,ORD_316626,CUST_5939,Sofa,Books,1,710.39,710.39,22.69,Bank Transfer,Delivered,8.88,Australia,Rep_16
2025-06-30T23:57:24.887690Z,ORD_466404,CUST_9478,Jeans,Sports,3,890.21,2670.63,48.93,Debit Card,Processing,10.21,Japan,Rep_17
2025-09-01T04:31:24.887690Z,ORD_252562,CUST_8074,Basketball,Electronics,3,601.74,1805.22,0.0,Apple Pay,Refunded,11.59,Canada,Rep_12
2025-08-27T03:31:24.887690Z,ORD_180161,CUST_4296,Basketball,Books,2,915.56,1831.12,0.0,PayPal,Completed,15.16,India,Rep_4
2025-09-06T10:19:24.887690Z,ORD_780619,CUST_8583,Novel,Home & Garden,3,162.55,487.65,26.0,PayPal,Delivered,5.66,Germany,Rep_5
2025-09-01T11:18:24.887690Z,ORD_988719,CUST_8148,Sofa,Automotive,1,970.81,970.81,0.0,PayPal,Shipped,17.97,India,Rep_10
2025-07-19T18:08:24.887690Z,ORD_686278,CUST_4950,Laptop,Beauty,3,858.15,2574.45,0.0,Debit Card,Refunded,15.68,Germany,Rep_14
2025-08-21T05:36:24.887690Z,ORD_110528,CUST_2855,Football,Books,3,949.67,2849.01,0.0,Bank Transfer,Completed,6.08,Australia,Rep_12
2025-08-19T03:09:24.887690Z,ORD_347107,CUST_4067,Novel,Clothing,4,338.6,1354.4,0.0,Google Pay,Delivered,22.42,Germany,Rep_10
2025-08-10T19:48:24.887690Z,ORD_976438,CUST_5145,Shampoo,Sports,4,449.62,1798.48,44.14,Credit Card,Completed,12.85,Japan,Rep_7
2025-09-04T16:57:24.887690Z,ORD_889034,CUST_9813,T-Shirt,Automotive,2,416.99,833.98,0.0,Debit Card,Cancelled,7.85,United Kingdom,Rep_19
2025-08-04T03:28:24.887690Z,ORD_839191,CUST_4635,T-Shirt,Home & Garden,5,765.54,3827.7,31.05,Credit Card,Shipped,21.07,United Kingdom,Rep_4
2025-09-21T12:19:24.887690Z,ORD_867592,CUST_5864,Smartphone,Automotive,4,769.39,3077.56,10.47,Apple Pay,Processing,19.98,Australia,Rep_1
2025-07-25T02:25:24.887690Z,ORD_235656,CUST_3895,T-Shirt,Books,1,341.85,341.85,48.9,Apple Pay,Delivered,22.93,Canada,Rep_3
2025-09-12T19:44:24.887690Z,ORD_964171,CUST_9111,Cookbook,Automotive,5,187.78,938.9,0.0,Google Pay,Delivered,9.19,Canada,Rep_10
2025-07-26T02:08:24.887690Z,ORD_381037,CUST_8388,Plant,Automotive,3,676.69,2030.07,36.93,PayPal,Cancelled,24.62,Canada,Rep_13
2025-09-23T15:06:24.887690Z,ORD_140795,CUST_9803,Laptop,Beauty,2,935.04,1870.08,0.0,Bank Transfer,Shipped,24.42,Australia,Rep_3
2025-08-16T08:13:24.887690Z,ORD_879962,CUST_8557,Laptop,Clothing,2,390.76,781.52,0.0,PayPal,Refunded,14.36,Australia,Rep_7
2025-09-05T10:47:24.887690Z,ORD_613396,CUST_8392,Lipstick,Sports,1,748.3,748.3,31.71,Bank Transfer,Delivered,12.1,United Kingdom,Rep_18
2025-07-18T07:21:24.887690Z,ORD_951745,CUST_3287,Lipstick,Electronics,4,93.02,372.08,20.16,PayPal,Cancelled,12.72,United Kingdom,Rep_4
2025-07-20T02:21:24.887690Z,ORD_135048,CUST_2687,Football,Sports,1,936.3,936.3,0.0,PayPal,Refunded,5.24,India,Rep_9
2025-09-14T02:16:24.887690Z,ORD_258999,CUST_2075,Smartphone,Electronics,4,292.18,1168.72,6.96,Credit Card,Delivered,8.24,Australia,Rep_9
2025-09-06T16:52:24.887690Z,ORD_918323,CUST_9587,Jeans,Clothing,5,519.47,2597.35,0.0,Google Pay,Completed,14.79,United States,Rep_14
2025-09-16T03:35:24.887690Z,ORD_914984,CUST_6469,Plant,Beauty,2,607.78,1215.56,0.0,Bank Transfer,Delivered,20.47,France,Rep_12
2025-08-01T19:08:24.887690Z,ORD_226582,CUST_3452,Lipstick,Clothing,2,833.75,1667.5,0.0,Bank Transfer,Refunded,13.15,Japan,Rep_9
2025-07-09T21:27:24.887690Z,ORD_445418,CUST_4232,Car Parts,Clothing,1,647.32,647.32,0.0,Bank Transfer,Shipped,9.16,United States,Rep_9
2025-09-07T01:05:24.887690Z,ORD_931633,CUST_2659,Car Parts,Home & Garden,3,60.29,180.87,0.0,Bank Transfer,Delivered,8.06,Canada,Rep_10
2025-08-11T00:54:24.887690Z,ORD_551316,CUST_9089,Sofa,Books,3,220.35,661.05,0.0,Google Pay,Processing,21.84,Germany,Rep_9
2025-07-20T08:17:24.887690Z,ORD_442601,CUST_6369,Novel,Electronics,5,738.49,3692.45,0.0,Google Pay,Cancelled,23.57,Canada,Rep_10
2025-07-19T19:27:24.887690Z,ORD_902871,CUST_3720,Basketball,Automotive,4,92.13,368.52,6.8,Bank Transfer,Shipped,11.59,Germany,Rep_6
2025-07-18T18:35:24.887690Z,ORD_557453,CUST_9229,Lipstick,Electronics,3,566.65,1699.95,0.0,Google Pay,Shipped,22.67,Japan,Rep_6
2025-06-28T15:30:24.887690Z,ORD_918888,CUST_7516,Jeans,Sports,2,98.28,196.56,1.69,Credit Card,Refunded,15.3,France,Rep_16
2025-09-12T18:36:24.887690Z,ORD_892482,CUST_7035,Lipstick,Beauty,1,455.46,455.46,39.82,Apple Pay,Shipped,22.66,United States,Rep_11
2025-07-12T01:54:24.887690Z,ORD_576699,CUST_4780,Smartphone,Clothing,4,273.99,1095.96,48.08,Bank Transfer,Refunded,8.76,France,Rep_13
2025-09-18T10:00:24.887690Z,ORD_853643,CUST_7471,Smartphone,Clothing,2,91.16,182.32,4.92,Apple Pay,Processing,11.5,Australia,Rep_16
2025-06-28T21:45:24.887690Z,ORD_408398,CUST_2095,Novel,Books,3,505.45,1516.35,0.0,Apple Pay,Shipped,21.14,United States,Rep_12
2025-09-22T14:32:24.887690Z,ORD_408653,CUST_8332,Smartphone,Sports,2,773.97,1547.94,0.0,Apple Pay,Refunded,23.59,Canada,Rep_12
2025-09-08T11:42:24.887690Z,ORD_556728,CUST_9801,Football,Books,2,65.2,130.4,0.0,Google Pay,Cancelled,8.97,France,Rep_9
2025-09-24T07:23:24.887690Z,ORD_223807,CUST_7618,Plant,Beauty,3,263.27,789.81,2.22,Google Pay,Delivered,12.56,United Kingdom,Rep_17
2025-08-08T23:43:24.887690Z,ORD_297384,CUST_4624,Laptop,Books,3,500.14,1500.42,0.0,PayPal,Refunded,21.16,Australia,Rep_17
2025-07-05T10:47:24.887690Z,ORD_572433,CUST_6566,Car Parts,Home & Garden,2,533.77,1067.54,0.0,Apple Pay,Processing,8.89,Germany,Rep_2
2025-07-05T07:39:24.887690Z,ORD_135952,CUST_2914,Novel,Automotive,2,438.44,876.88,0.0,Apple Pay,Shipped,13.87,India,Rep_1
2025-07-20T03:41:24.887690Z,ORD_987155,CUST_6234,Sofa,Sports,4,362.01,1448.04,0.0,Bank Transfer,Processing,9.61,Canada,Rep_13
2025-09-21T11:06:24.887690Z,ORD_920817,CUST_6549,T-Shirt,Electronics,4,422.67,1690.68,24.41,Bank Transfer,Refunded,7.06,Japan,Rep_14
2025-07-31T07:59:24.887690Z,ORD_217841,CUST_7022,Tires,Books,3,139.19,417.57,0.0,PayPal,Processing,19.82,United Kingdom,Rep_3
2025-08-02T14:24:24.887690Z,ORD_949270,CUST_1997,Car Parts,Books,1,690.43,690.43,0.0,Google Pay,Cancelled,12.07,Canada,Rep_2
2025-08-12T19:09:24.887690Z,ORD_322394,CUST_9418,Cookbook,Sports,2,942.82,1885.64,0.0,PayPal,Completed,6.31,France,Rep_8
2025-08-09T10:12:24.887690Z,ORD_721432,CUST_2013,Novel,Sports,1,956.16,956.16,0.0,Credit Card,Completed,16.94,Australia,Rep_11
2025-07-11T19:07:24.887690Z,ORD_745198,CUST_5614,Sofa,Sports,5,371.73,1858.65,0.0,Debit Card,Refunded,9.72,Japan,Rep_10
2025-07-15T21:53:24.887690Z,ORD_614672,CUST_4960,Shampoo,Home & Garden,1,639.56,639.56,37.97,PayPal,Processing,9.2,Australia,Rep_6
2025-08-19T02:26:24.887690Z,ORD_254460,CUST_5250,Shampoo,Automotive,1,646.9,646.9,0.0,Apple Pay,Refunded,21.37,France,Rep_8
2025-07-02T09:47:24.887690Z,ORD_233293,CUST_3045,Cookbook,Beauty,5,919.47,4597.35,0.0,Credit Card,Completed,15.69,India,Rep_16
2025-09-02T07:42:24.887690Z,ORD_192868,CUST_1966,Novel,Books,1,145.92,145.92,0.0,Google Pay,Completed,23.86,Australia,Rep_18
2025-07-27T21:56:24.887690Z,ORD_550173,CUST_6410,Shampoo,Automotive,5,926.1,4630.5,0.0,Apple Pay,Refunded,18.95,Japan,Rep_5
2025-07-26T14:14:24.887690Z,ORD_481150,CUST_1599,Novel,Books,5,536.57,2682.85,0.0,Bank Transfer,Processing,5.7,France,Rep_19
2025-08-06T17:05:24.887690Z,ORD_520098,CUST_8037,Tires,Electronics,5,160.35,801.75,0.0,PayPal,Shipped,24.15,United Kingdom,Rep_5
2025-08-14T14:31:24.887690Z,ORD_818401,CUST_6159,Laptop,Sports,5,910.91,4554.55,0.81,Apple Pay,Cancelled,24.89,Germany,Rep_3
2025-07-21T09:39:24.887690Z,ORD_108301,CUST_8443,Cookbook,Books,5,903.13,4515.65,18.02,Bank Transfer,Cancelled,8.91,United States,Rep_12
2025-07-19T08:23:24.887690Z,ORD_268218,CUST_6926,Novel,Electronics,5,218.81,1094.05,0.0,Apple Pay,Delivered,19.87,Germany,Rep_15
2025-07-25T01:10:24.887690Z,ORD_533225,CUST_4923,Novel,Sports,3,73.72,221.16,0.0,Debit Card,Processing,18.19,Japan,Rep_11
2025-08-13T13:37:24.887690Z,ORD_879873,CUST_4402,Smartphone,Electronics,2,324.26,648.52,0.0,Bank Transfer,Completed,17.38,France,Rep_20
2025-07-20T05:22:24.887690Z,ORD_595087,CUST_7449,Car Parts,Clothing,3,356.31,1068.93,0.0,Bank Transfer,Completed,18.15,France,Rep_7
2025-08-26T13:58:24.887690Z,ORD_350146,CUST_7511,T-Shirt,Books,5,439.54,2197.7,0.0,Google Pay,Cancelled,21.62,United Kingdom,Rep_9
2025-07-29T17:11:24.887690Z,ORD_444294,CUST_6357,Lipstick,Electronics,1,610.07,610.07,0.0,Debit Card,Cancelled,14.26,Germany,Rep_11
2025-07-21T01:43:24.887690Z,ORD_877054,CUST_3823,T-Shirt,Home & Garden,1,871.21,871.21,0.0,Google Pay,Delivered,16.11,United States,Rep_13
2025-08-12T00:53:24.887690Z,ORD_665750,CUST_3377,Laptop,Books,3,32.36,97.08,4.52,Apple Pay,Shipped,6.57,United Kingdom,Rep_8
2025-08-29T10:55:24.887690Z,ORD_638070,CUST_9648,Sofa,Beauty,5,406.32,2031.6,0.0,PayPal,Processing,19.87,United Kingdom,Rep_8
2025-09-17T16:02:24.887690Z,ORD_900546,CUST_2512,Football,Automotive,2,898.23,1796.46,0.0,Google Pay,Refunded,23.1,Germany,Rep_16
2025-08-10T22:18:24.887690Z,ORD_342355,CUST_2522,Laptop,Clothing,4,238.84,955.36,34.93,PayPal,Completed,15.77,India,Rep_16
2025-09-03T08:38:24.887690Z,ORD_175144,CUST_6927,Plant,Home & Garden,5,185.14,925.7,0.0,Credit Card,Delivered,20.34,United Kingdom,Rep_14
2025-08-13T00:46:24.887690Z,ORD_409641,CUST_9001,Smartphone,Home & Garden,4,13.9,55.6,0.0,Google Pay,Completed,16.1,Canada,Rep_17
2025-07-20T07:00:24.887690Z,ORD_996499,CUST_9318,Car Parts,Automotive,4,218.88,875.52,0.0,Apple Pay,Delivered,8.57,Australia,Rep_15
2025-07-06T01:51:24.887690Z,ORD_848691,CUST_1178,Novel,Automotive,4,719.03,2876.12,0.0,Bank Transfer,Refunded,13.6,Germany,Rep_15
2025-09-08T15:33:24.887690Z,ORD_411765,CUST_3551,Basketball,Books,3,351.96,1055.88,0.0,Google Pay,Completed,19.72,India,Rep_3
2025-09-20T02:55:24.887690Z,ORD_179829,CUST_3932,Basketball,Sports,5,907.26,4536.3,0.0,Debit Card,Processing,18.55,United Kingdom,Rep_5
2025-09-09T06:57:24.887690Z,ORD_957244,CUST_4179,Lipstick,Sports,3,484.52,1453.56,11.37,Apple Pay,Refunded,20.09,Canada,Rep_1
2025-08-03T11:04:24.887690Z,ORD_868325,CUST_6030,Cookbook,Beauty,5,647.39,3236.95,0.0,Debit Card,Delivered,18.47,Germany,Rep_17
2025-08-17T18:17:24.887690Z,ORD_687894,CUST_3400,Plant,Home & Garden,1,721.14,721.14,0.0,PayPal,Refunded,18.59,India,Rep_8
2025-08-31T16:38:24.887690Z,ORD_310951,CUST_8630,Basketball,Automotive,4,760.41,3041.64,22.04,PayPal,Cancelled,8.63,Germany,Rep_18
2025-07-10T17:10:24.887690Z,ORD_210114,CUST_7656,Shampoo,Home & Garden,4,574.69,2298.76,0.0,Google Pay,Cancelled,12.05,France,Rep_4
2025-08-29T15:43:24.887690Z,ORD_174381,CUST_2845,Novel,Books,4,67.1,268.4,0.0,Apple Pay,Delivered,11.38,United States,Rep_6
2025-09-04T11:28:24.887690Z,ORD_852487,CUST_2979,Laptop,Sports,5,765.02,3825.1,0.0,Debit Card,Shipped,14.83,Japan,Rep_6
2025-09-02T18:40:24.887690Z,ORD_557079,CUST_3409,Cookbook,Beauty,5,760.69,3803.45,0.0,PayPal,Refunded,8.04,Australia,Rep_12
2025-09-07T21:06:24.887690Z,ORD_334954,CUST_8052,Lipstick,Books,5,30.32,151.6,0.0,Credit Card,Shipped,6.77,France,Rep_12
2025-08-14T12:43:24.887690Z,ORD_836601,CUST_4990,Jeans,Sports,1,509.21,509.21,1.63,Credit Card,Completed,12.59,United States,Rep_4
2025-09-16T08:51:24.887690Z,ORD_141001,CUST_8936,Lipstick,Electronics,5,672.55,3362.75,33.49,PayPal,Delivered,18.73,United Kingdom,Rep_9
2025-09-10T08:50:24.887690Z,ORD_337962,CUST_8271,Jeans,Beauty,2,227.77,455.54,6.39,Google Pay,Shipped,23.74,Canada,Rep_8
2025-07-16T23:20:24.887690Z,ORD_551561,CUST_7347,Plant,Electronics,5,568.14,2840.7,0.0,Credit Card,Cancelled,21.02,Germany,Rep_15
2025-08-11T06:07:24.887690Z,ORD_670544,CUST_8276,Lipstick,Books,5,219.15,1095.75,0.0,Apple Pay,Delivered,14.07,France,Rep_8
2025-09-12T16:43:24.887690Z,ORD_106067,CUST_2931,Cookbook,Beauty,5,187.9,939.5,36.68,Google Pay,Delivered,6.85,Canada,Rep_1
2025-07-28T17:23:24.887690Z,ORD_763744,CUST_9518,Sofa,Electronics,5,284.79,1423.95,0.0,Credit Card,Cancelled,11.65,Australia,Rep_2
2025-09-02T23:06:24.887690Z,ORD_259539,CUST_5333,Smartphone,Beauty,4,737.32,2949.28,0.0,PayPal,Cancelled,16.09,Germany,Rep_12
2025-09-22T00:31:24.887690Z,ORD_232069,CUST_8266,Basketball,Electronics,3,393.58,1180.74,37.26,Apple Pay,Cancelled,9.33,Australia,Rep_5
2025-07-11T00:47:24.887690Z,ORD_785368,CUST_2465,Laptop,Beauty,4,718.6,2874.4,0.0,Google Pay,Processing,5.22,United States,Rep_2
2025-07-07T00:48:24.887690Z,ORD_908402,CUST_8503,Cookbook,Sports,3,50.23,150.69,22.42,Bank Transfer,Completed,11.55,Canada,Rep_2
2025-08-09T18:48:24.887690Z,ORD_873973,CUST_1607,T-Shirt,Electronics,3,443.74,1331.22,0.0,PayPal,Shipped,6.11,United States,Rep_17
2025-08-07T22:35:24.887690Z,ORD_166944,CUST_9550,Cookbook,Clothing,5,121.14,605.7,0.0,PayPal,Refunded,8.25,Germany,Rep_9
2025-07-01T18:39:24.887690Z,ORD_906998,CUST_9276,T-Shirt,Beauty,1,333.27,333.27,0.0,Apple Pay,Completed,17.55,India,Rep_18
2025-09-22T13:11:24.887690Z,ORD_482933,CUST_4925,Car Parts,Sports,4,880.87,3523.48,32.63,Google Pay,Delivered,7.13,United States,Rep_11
2025-07-24T00:38:24.887690Z,ORD_914668,CUST_8932,Jeans,Sports,3,248.63,745.89,34.32,Apple Pay,Delivered,5.12,United States,Rep_11
2025-08-30T21:12:24.887690Z,ORD_748151,CUST_2489,Laptop,Automotive,2,637.9,1275.8,0.0,PayPal,Refunded,14.73,Japan,Rep_8
2025-07-27T14:29:24.887690Z,ORD_696112,CUST_5178,Laptop,Books,4,165.28,661.12,10.12,Debit Card,Completed,9.88,Australia,Rep_15
2025-07-17T23:24:24.887690Z,ORD_995956,CUST_6016,Plant,Electronics,3,78.75,236.25,0.0,Google Pay,Shipped,8.42,United Kingdom,Rep_13
2025-07-28T00:07:24.887690Z,ORD_726523,CUST_2620,Smartphone,Electronics,3,229.39,688.17,0.0,Credit Card,Processing,10.69,United States,Rep_13
2025-09-13T03:15:24.887690Z,ORD_757683,CUST_5062,Novel,Automotive,4,109.76,439.04,0.0,Debit Card,Completed,19.33,United States,Rep_8
2025-07-26T02:29:24.887690Z,ORD_110725,CUST_7287,Cookbook,Books,1,11.78,11.78,31.83,Apple Pay,Shipped,11.66,Germany,Rep_2
2025-07-07T05:34:24.887690Z,ORD_374608,CUST_1677,Laptop,Books,5,636.01,3180.05,0.0,Debit Card,Completed,11.28,India,Rep_9
2025-09-18T09:18:24.887690Z,ORD_445122,CUST_6878,Cookbook,Clothing,4,11.83,47.32,39.59,Bank Transfer,Refunded,19.9,United Kingdom,Rep_7
2025-08-19T06:06:24.887690Z,ORD_130148,CUST_4853,T-Shirt,Books,4,340.53,1362.12,0.0,Bank Transfer,Refunded,6.07,United States,Rep_8
2025-06-26T22:11:24.887690Z,ORD_689268,CUST_7760,Novel,Books,2,264.1,528.2,49.98,Google Pay,Delivered,15.51,France,Rep_8
2025-09-05T14:39:24.887690Z,ORD_386889,CUST_6250,Smartphone,Sports,3,702.22,2106.66,0.0,Google Pay,Refunded,14.19,Japan,Rep_13
2025-07-14T02:37:24.887690Z,ORD_691599,CUST_7915,Novel,Beauty,3,78.86,236.58,25.45,Bank Transfer,Delivered,14.82,United Kingdom,Rep_2
2025-06-27T09:03:24.887690Z,ORD_238883,CUST_8451,Cookbook,Automotive,1,904.1,904.1,3.88,Apple Pay,Cancelled,22.96,Australia,Rep_11
2025-07-11T04:54:24.887690Z,ORD_585269,CUST_8179,Car Parts,Electronics,1,52.65,52.65,16.04,PayPal,Cancelled,12.78,United Kingdom,Rep_9
2025-09-11T00:13:24.887690Z,ORD_979858,CUST_5188,Car Parts,Home & Garden,3,370.82,1112.46,0.0,Debit Card,Refunded,8.33,France,Rep_20
2025-07-08T13:17:24.887690Z,ORD_629938,CUST_1728,T-Shirt,Beauty,1,698.0,698.0,0.0,Bank Transfer,Completed,21.66,Canada,Rep_13
2025-07-03T05:47:24.887690Z,ORD_403512,CUST_9626,Cookbook,Books,5,514.77,2573.85,34.72,Google Pay,Completed,12.75,Canada,Rep_19
2025-09-04T21:44:24.887690Z,ORD_534030,CUST_6432,Sofa,Automotive,3,460.82,1382.46,0.0,Bank Transfer,Delivered,10.08,Germany,Rep_1
2025-09-10T00:26:24.887690Z,ORD_242051,CUST_5567,Basketball,Home & Garden,5,874.29,4371.45,0.0,Google Pay,Refunded,24.21,United Kingdom,Rep_1
2025-08-16T21:44:24.887690Z,ORD_710480,CUST_2489,Smartphone,Books,1,402.16,402.16,0.0,Debit Card,Completed,16.12,United States,Rep_13
2025-07-18T01:40:24.887690Z,ORD_135918,CUST_3898,Novel,Home & Garden,1,866.21,866.21,0.0,Google Pay,Refunded,20.21,United Kingdom,Rep_10
2025-09-18T14:06:24.887690Z,ORD_440392,CUST_3228,Car Parts,Home & Garden,3,305.34,916.02,43.09,Debit Card,Processing,22.93,Germany,Rep_3
2025-09-05T06:08:24.887690Z,ORD_778316,CUST_4540,Smartphone,Sports,2,344.18,688.36,44.17,Bank Transfer,Processing,21.74,Australia,Rep_10
2025-07-14T21:36:24.887690Z,ORD_931375,CUST_2987,Car Parts,Home & Garden,4,474.33,1897.32,0.0,Apple Pay,Shipped,8.43,United States,Rep_20
2025-07-22T14:55:24.887690Z,ORD_669313,CUST_6095,Plant,Sports,5,453.93,2269.65,40.8,Google Pay,Shipped,13.89,France,Rep_6
2025-08-22T16:01:24.887690Z,ORD_259995,CUST_4533,Smartphone,Beauty,2,141.12,282.24,46.66,Debit Card,Processing,10.24,Australia,Rep_5
2025-08-04T20:07:24.887690Z,ORD_762014,CUST_7768,Laptop,Sports,3,130.76,392.28,48.74,Google Pay,Delivered,19.52,Japan,Rep_9
2025-08-01T12:02:24.887690Z,ORD_852882,CUST_4244,T-Shirt,Sports,4,720.72,2882.88,0.0,PayPal,Shipped,13.64,United States,Rep_11
2025-08-09T10:09:24.887690Z,ORD_626395,CUST_3558,Smartphone,Automotive,3,702.77,2108.31,0.0,PayPal,Shipped,8.8,India,Rep_3
2025-07-24T17:39:24.887690Z,ORD_519365,CUST_2928,Lipstick,Sports,2,87.92,175.84,0.0,Credit Card,Completed,18.0,Germany,Rep_12
2025-09-02T03:26:24.887690Z,ORD_469188,CUST_7394,Laptop,Home & Garden,4,404.54,1618.16,0.0,Apple Pay,Completed,19.3,Japan,Rep_3
2025-09-12T02:12:24.887690Z,ORD_809449,CUST_7153,Football,Books,3,903.45,2710.35,0.0,Google Pay,Delivered,20.92,Australia,Rep_13
2025-06-27T19:30:24.887690Z,ORD_279284,CUST_9670,Sofa,Beauty,3,783.8,2351.4,0.0,Bank Transfer,Cancelled,23.81,India,Rep_19
2025-09-08T07:15:24.887690Z,ORD_494327,CUST_1596,Laptop,Automotive,1,307.44,307.44,0.0,PayPal,Refunded,22.13,India,Rep_9
2025-08-02T05:19:24.887690Z,ORD_496888,CUST_9146,Football,Automotive,1,623.26,623.26,0.0,Bank Transfer,Completed,8.6,Australia,Rep_8
2025-08-17T08:42:24.887690Z,ORD_927462,CUST_1112,Football,Clothing,4,88.9,355.6,29.97,Credit Card,Delivered,15.96,Germany,Rep_10
2025-07-21T21:32:24.887690Z,ORD_690447,CUST_5330,Shampoo,Beauty,5,511.84,2559.2,38.46,PayPal,Refunded,19.15,Japan,Rep_17
2025-06-27T05:29:24.887690Z,ORD_834462,CUST_9203,T-Shirt,Automotive,1,81.46,81.46,0.0,Credit Card,Cancelled,20.16,United States,Rep_15
2025-09-20T18:00:24.887690Z,ORD_452386,CUST_6198,T-Shirt,Books,2,720.29,1440.58,0.0,Apple Pay,Shipped,16.64,India,Rep_7
2025-09-14T21:24:24.887690Z,ORD_960855,CUST_2964,Shampoo,Books,1,725.53,725.53,28.12,PayPal,Shipped,20.18,United States,Rep_15
2025-06-26T12:10:24.887690Z,ORD_364673,CUST_7257,Tires,Home & Garden,1,31.35,31.35,0.0,Credit Card,Delivered,13.64,Canada,Rep_16
2025-07-31T02:17:24.887690Z,ORD_463503,CUST_2788,T-Shirt,Books,2,324.88,649.76,0.0,PayPal,Delivered,5.5,Canada,Rep_8
2025-09-08T23:36:24.887690Z,ORD_853401,CUST_8320,Sofa,Sports,3,34.38,103.14,37.02,Debit Card,Shipped,8.78,Australia,Rep_18
2025-08-10T14:53:24.887690Z,ORD_413660,CUST_6624,Tires,Books,1,54.15,54.15,49.97,Apple Pay,Processing,18.85,United Kingdom,Rep_9
2025-08-28T05:03:24.887690Z,ORD_485142,CUST_6865,Plant,Clothing,1,151.75,151.75,0.0,Google Pay,Cancelled,19.49,Canada,Rep_10
2025-07-28T13:29:24.887690Z,ORD_816136,CUST_6435,Shampoo,Electronics,2,472.48,944.96,21.63,Credit Card,Shipped,14.33,India,Rep_11
2025-08-27T00:50:24.887690Z,ORD_911364,CUST_2950,Football,Books,1,695.21,695.21,22.83,Credit Card,Delivered,17.38,India,Rep_10
2025-07-22T01:45:24.887690Z,ORD_207432,CUST_7606,Novel,Books,2,195.6,391.2,18.06,Debit Card,Processing,5.77,France,Rep_11
2025-09-12T20:40:24.887690Z,ORD_409335,CUST_2258,Football,Clothing,2,350.67,701.34,0.0,Credit Card,Cancelled,11.65,Japan,Rep_20
2025-07-16T16:48:24.887690Z,ORD_756953,CUST_3348,Car Parts,Beauty,5,976.02,4880.1,0.0,Apple Pay,Cancelled,22.09,India,Rep_2
2025-09-20T20:38:24.887690Z,ORD_154311,CUST_8588,Shampoo,Home & Garden,4,924.58,3698.32,0.0,Debit Card,Shipped,16.02,France,Rep_20
2025-07-09T11:19:24.887690Z,ORD_485579,CUST_4104,Shampoo,Sports,2,973.53,1947.06,0.0,Debit Card,Shipped,6.83,Australia,Rep_20
2025-09-08T03:43:24.887690Z,ORD_664498,CUST_4669,Tires,Beauty,5,787.92,3939.6,0.0,PayPal,Completed,14.09,France,Rep_10
2025-07-09T22:26:24.887690Z,ORD_840016,CUST_7606,Shampoo,Electronics,4,779.01,3116.04,10.14,PayPal,Cancelled,11.43,United States,Rep_5
2025-08-23T15:13:24.887690Z,ORD_431782,CUST_3239,Shampoo,Sports,5,432.39,2161.95,0.0,Bank Transfer,Processing,11.43,Australia,Rep_7
2025-09-11T19:00:24.887690Z,ORD_661992,CUST_6044,T-Shirt,Electronics,1,518.69,518.69,0.0,Google Pay,Cancelled,14.86,Germany,Rep_13
2025-07-17T22:44:24.887690Z,ORD_122858,CUST_9463,T-Shirt,Electronics,4,954.5,3818.0,0.0,Debit Card,Shipped,22.4,Australia,Rep_8
2025-07-01T04:53:24.887690Z,ORD_284885,CUST_6411,Sofa,Clothing,4,970.06,3880.24,0.0,Google Pay,Completed,11.12,United Kingdom,Rep_14
2025-07-30T15:06:24.887690Z,ORD_846151,CUST_9593,Jeans,Automotive,5,469.57,2347.85,0.0,Bank Transfer,Shipped,10.41,Canada,Rep_12
2025-07-18T15:01:24.887690Z,ORD_754129,CUST_6157,Tires,Clothing,1,609.22,609.22,0.0,Credit Card,Delivered,18.96,Germany,Rep_8
2025-06-30T20:51:24.887690Z,ORD_790831,CUST_6938,Cookbook,Books,2,884.05,1768.1,0.0,Bank Transfer,Delivered,5.6,Canada,Rep_2
2025-08-18T13:44:24.887690Z,ORD_502986,CUST_1247,Jeans,Books,1,790.32,790.32,0.0,Debit Card,Delivered,5.49,Germany,Rep_14
